review_uid,destination,pool,stars,text_clean,aspecto,label
gm_7145b070c4315766,Complejo Arqueológico Chan Chan,B_minado,3,"Todo bien, solo que debería de ver más accesos para personas que se movilizan en silla de ruedas. Darle más mantenimiento. Todo lo demás, hermoso",gastronomia,ausente
gm_7d0f768deccb7d12,Complejo Arqueológico Chan Chan,B_minado,3,Algunos carteles con información estan muy desgastados y no se logran apreciar. El método de pago solo es efectivo es algo muy mediocre que solo acepten efectivo. No mejoran la zona de bienvenida.,gastronomia,ausente
gm_cc924d86487939fa,Huacas del Sol y de la Luna,B_minado,5,Hermoso lugar donde vas a ver dónde se hacían las ceremonias protocolares rituales y pinturas en alto y bajo relieve y con una arquitectura fuere de serie en el antiguo Perú.,gastronomia,ausente
gm_0596101e009cadad,Huacas del Sol y de la Luna,B_minado,3,Es un lugar histórico bonito para conocer y aprender muchas cosas una gran experiencia q viví con mi hija,gastronomia,ausente
gm_79e754dfc704b6ac,Huacas del Sol y de la Luna,B_minado,5,Realmente increíble el tamaño de la estructura es impresionante y el acabado muy logrado tiene muros tallados con varios motivos definitivamente se debe visitar además también hay un museo donde se pueden observar piezas de la época,gastronomia,ausente
gm_8cefff6b510ad730,Huacas del Sol y de la Luna,B_minado,4,Nice place to visit. I arrived before the gate opened but the ticket person mentioned the tour starts at 10 instead so by the time I got there it was pretty crowded. However the museum was not. The guide blazed through the site in half and hour and barely stopped for photos. We also didn't visit one of the buildings that a private tour visited,gastronomia,ausente
gm_3dce2ed425f7025d,Huacas del Sol y de la Luna,B_minado,5,"Excelente lugar , tiene restauran espacio para la espera del recorrido , un lindo ambiente y una buena atención .",gastronomia,ausente
gm_267b9ed3f292b7e2,Huacas del Sol y de la Luna,B_minado,5,Nice place to learn about the pre Inca era. To bad some areas are closed. Still worth the 10 soles though.,gastronomia,ausente
gm_1205540ac746ba16,Huacas del Sol y de la Luna,B_minado,5,Un paseo promocional inolvidable. Despues de mas de curenticinco años nos hemos vuelto a encontrar. Bromas para aca y para alla. Risas abrazos de nunca acabar. Apodos y algo mas. Pero siempre el respeto con todos incluyendo el Rector de la Unuiversidad Nacional de Trujillo que forma parte de nuestra Promocion. Compatir los agradables potajes. Chacotas interminables. Abrazos de despedida con la esperanza de volver a encontrarnos por este mismo mes del proximo año. Un hasta pronto con la misma alegria de nuestro encuentro. 8 de febrero 2020. Guillermo Angeludis Gallardo.,gastronomia,ausente
gm_3fc354ea29a39fd1,Huacas del Sol y de la Luna,B_minado,3,"Admirable lugar, es recomendable llevar sombrero ya que la mayor parte del recorrido no esta techado. Para disfrutarlo es mejor ir con guia.",gastronomia,ausente
gm_59dc1ef7cb19916b,Huacas del Sol y de la Luna,B_minado,3,Muy bien todo.. solo el guía con pocas ganas de contar la historia .. muy rápido se salto varios lugares ... en general los arqueólogos hacen un buen trabajo.,gastronomia,ausente
gm_369552d99a7d5773,Huacas del Sol y de la Luna,B_minado,5,"Lindo el museo la entrada está 10adulto,5soles universitarios,escolar 1sol tienen que llevar carne universitario y el tours",gastronomia,ausente
gm_5b00463886a3ce6e,Huacas del Sol y de la Luna,B_minado,3,No está tan mal pero puede estar mejor. Buen servicio de guías. No hay agua en los baños.,gastronomia,ausente
gm_d53bae176e77f8c1,Huacas del Sol y de la Luna,B_minado,4,"El lugar muy interesante y bonito. Lastimosamente como es la mayoría de la costa está lleno de basura, apresar de que es un lugar muy turístico les hace falta limpieza. Se puede ver botellas tiradas por aquí y por allá, los letreros se ven viejos y rotos. Recomiendo ir con ropa cómoda para caminar y llevar líquidos ya que es bastante caluroso, el recorrido toma aproximadamente 1 hora.",gastronomia,ausente
gm_762df9171919179f,Huacas del Sol y de la Luna,B_minado,2,The visit with the English guide lasted 25mn instead of 1h20. I would have prefer pay a real guide instead of rushing the temple. Too bad because I think there is many things to say about it.,gastronomia,ausente
gm_fdcb87c89fe6b05b,Huacas del Sol y de la Luna,B_minado,3,"Guide is compulsory, no roaming around free. It would be interesting to see what’s hidden from the public, or what’s currently “under investigation” and closed off.",gastronomia,ausente
gm_8cafb33af282bd1b,Huacas del Sol y de la Luna,B_minado,5,"Le doy cinco estrellas por su valor cultural y arqueológico. Visualmente, tanto este lugar como el resto de la zona por el tipo de material que utilizaron (adobe) decepciona enormemente, el paso del tiempo, la erosión y los saqueos han degradado el lugar. Lo que en tiempos pasados eran enormes edificaciones ahora son enormes montañas de tierra por lo que hay que hacer un gran ejercicio de imaginación y esperar a que hagan una gran inversión económica para que descubran lo que se esconde en su interior.",gastronomia,ausente
gm_f5f01ee93bdba005,Huacas del Sol y de la Luna,B_minado,3,Los guias muy atentos y conocedores del tema Llevar sombrilla y sombreros de ala ancha agua,gastronomia,ausente
gm_26246a6153519816,Huacas del Sol y de la Luna,B_minado,5,"Huacas del Sol y Luna y Museo de Sitio son parte del complejo arqueológico ubicado en la campiña de Moche al sur este de la ciudad de Trujillo. Es uno de los lugares turísticos más visitados dentro de la denominada Ruta Moche ... En este lugar se puede observar (in situ) durante su ameno recorrido de promedio hora y media, gracias al aporte de los guías se nos indica dónde estuvo ubicada la capital de esta cultura pre inca, cede del gobierno politico, militar y espiritual desarrollada entre los 100 y 600 años DC ... Dentro de su espectacular recorrido se puede observar en los 5 niveles excavados los murales construidos con adobes conservando sus colores originales, destacan su construcción piramidal y el Apaiec (degollador), además conocemos de su cultura, etnia y gastronomía. El recorrido de la Ruta Moche incluye las visitas al Complejo Arqueológico y Museo de Sitio de Chan Chan (ciudadela de barro más grande del mundo), Huaca Esmeralda, Huaca Arco Iris, Huaca y Museo de Sitio de la Señora de Cao ... El costo de ingreso para cada lugar indicado es: adultos S/. 10 soles, universitarios con carné a la vista S/. 5 soles y escolares S/. 1 sol.",gastronomia,positivo
gm_d5e61e9f6774b552,Huacas del Sol y de la Luna,B_minado,3,"Interesting but not outstanding. Coming to Trujillo for this - if you are not very into Archeology, it is not worthy.",gastronomia,ausente
gm_a5b0078c522690ab,Huacas del Sol y de la Luna,B_minado,3,"Como se hace habitual, el gobierno central se lleva lo recaudado y la huaca luce descuidada",gastronomia,ausente
gm_afa9a6c85eeb2930,Huacas del Sol y de la Luna,B_minado,1,"Fantastic site, but really poor information for foreign tourists. You must enter the site as part of a tour and be ready to go at the prescribed time. This was communicated to me in rapid Spanish when purchasing a ticket, which I misunderstood as my slot time for entrance. The result was that I missed the start of the tour, had to chase the group through the site and totally miss the highlight (the exterior friezes) as the guards were hurrying me along, all so I could listen to a guide in a language I have fragmented understanding of. I certainly wouldn't expect people to speak English in this part of the world, but a simple sign in English at the ticket office explaining the requirement to be on a tour is a very easy solution!",gastronomia,ausente
gm_68d67d5c5072eb3d,Huacas del Sol y de la Luna,B_minado,4,"Bonito lugar por conocer. La entrada es creo 8 o 10 soles . Lo malo es que La guia te prohibe que La grabes , no se porque; osea puedes grabar pero no enfocar al guia . Si o si tienes que ir con guia , te obligan . No puedes ir solo , y el pago es voluntario al final del recorrido . Lleva sencillo porque hay bastantes Recuerditos bonitos que querras llevar . Anda comodo con zapatillas , porque hay tierra y cascajo en el recorrido",gastronomia,ausente
gm_4fd193ddcba3ce54,Huacas del Sol y de la Luna,B_minado,1,Impresionantes restos de esta Huaca para recorrer y subir. Se recomienda ir con guia,gastronomia,ausente
gm_951b76571aecc17e,Huacas del Sol y de la Luna,B_minado,5,"Cuál es la mejor temporada para visitar la Huaca del Sol y la Luna? Se puede visitar durante todo el año. Pero, se tiene que tener en cuenta que durante los meses de enero a marzo el clima en Trujillo es bastante caluroso y durante los meses de abril a diciembre es más fresco.Está ubicada al norte del Perú en el departamento de la libertad, a unos 5 km al sur de Trujillo. Se puede visitar este complejo arqueológico de lunes a domingo de 9:00 a.m. hasta las 4:00 p.m. Los tickets de entrada tienen un precio de S/. 10.00 para adultos. Qué llevar: Calzado cómodo, gorro para el sol, anteojos de sol, bloqueador solar, snack, agua y ropa cómoda y un poco de plata..😋 Es obligatorio tener un documento de vacunación con esquema completo.. En mí caso que vivo en tumbes puedo comprar paquetes online por el Tripavisor ó de lo contrario tomar un bus. Tumbes a Trujillo en Bus Oltursa es la principal empresa de transporte que cuenta con esta ruta en su itinerario, ofreciendo pasajes a precios económicos de 70 y 90 soles. Los buses salen desde el terminal., que queda en la calle principal. Con relación a los alojamientos, es muy simple, se busca por Booking que tiene muy buenas ofertas, claro está que hay que hacer las reservas con anticipación. Hay presupuestos y presupuesto todo depende como uno se organize y cuánto dinero quería gastar. SUERTE EN VIAJE!!",gastronomia,positivo
gm_5b82e77a9715943a,Huacas del Sol y de la Luna,B_minado,3,Interesting especially if you want to be an explorer. A lot of walking. Did not care for the museum even if it was free. Guides were ok. There is so much to see of this type of site but is probably the best.,gastronomia,ausente
gm_a60fe1ae99383532,Huacas del Sol y de la Luna,B_minado,5,"Espectacular, mucho mejor que chan chan, cuesta 10 soles, la visita siempre es guiada, que únicamente es una propina, dura 1 hora y media, más lo que tienes que esperar para el siguiente grupo más el museo que hay que ver la visita dura 3 horas De momento es lo que más me ha gustado de Perú",gastronomia,ausente
gm_44f9a62007ffbe0a,Huacas del Sol y de la Luna,B_minado,5,"Las entradas a la huaca se compran en el museo que se encuentran antes de llegar a la huaca. Pueden llegar en taxi, existen tour en la plaza de armas y pueden llegar en combi que los dejan en la misma huaca pero tienen que bajas en el museo para las entradas. En la huaca hay baños, zona WiFi, estacionamiento, cafetería, venta de souvenir, informes. El recorrido demora aproximadamente una hora, a cada grupo asignan un guía. Lleven gorra, lentes de sol, usar bloqueadores, durante el recorrido pueden llevar agua. Solo se puede visitar la huaca de la luna, la huaca del sol aún no está habilitada.",gastronomia,neutro
gm_6b550ac31283fa4c,Huacas del Sol y de la Luna,B_minado,5,"Excelente lugar. Imperdible su visita si está por la ciudad de Trujillo. Compra la entrada ahí mismo y espera un rato hasta que el guía sale con un grupo. Tiene tienda de souvenir, hay artesanos con muy lindas cosas y a un excelente precio. También ahora hay un bar y restaurante muy bonito.",gastronomia,positivo
gm_7d46c2f641bd793a,Huacas del Sol y de la Luna,B_minado,3,Lugar de fácil acceso....un poco más de calor humano ..sería ideal para hacer sentir al visitante muy cómodo,gastronomia,ausente
gm_45a89251a2b8d468,Huacas del Sol y de la Luna,B_minado,5,"Es un lugar precioso, muy rico en cultura y bien conservado en lineas generales",gastronomia,positivo
gm_3615cb0c753a149f,Huacas del Sol y de la Luna,B_minado,5,"Si vas por tu cuenta, tomar en cuenta que las entradas se compran junto al museo y el ingreso es como a unos 800 metros, debes esperar un grupo para hacer la visita que es guiada. Invierno, ir bien abrigado (corre bastante viento) bloqueador solar y zapatillas cómodas, el recorrido dura como 1y media hora aprox, rampas y escaleras.",gastronomia,ausente
gm_8aafba5d20577097,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"Amazing! A wonder of the world that you must have seen. These puzzling, inconceivable drawings are one of the highlights of a visit to Peru, so don't economize and take a flight to observe the Nazca Lines. Yes it is a roller-coaster experience and you can get sick (don't eat or drink before taking the flight!!!), but it is worth every nuevo sol.",gastronomia,neutro
gm_5701f7107fdc7b48,Líneas y Geoglifos de Nasca y Palpa,B_minado,3,La zona arqueológica como tal es maravillosa sin embargo el acceso es restringido y el espacio para estacionar es reducido,gastronomia,ausente
gm_48cbbf8e4944f090,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,Awesome to see. From the tower you get a surprisingly good view of some of the lines. :),gastronomia,ausente
gm_bde2b0c4ada70e2b,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"Very cool to see these lines!! The scenic flights are great views but be prepared to get sick, the plane gets tilted on sharp angles to allow easy viewing but after about 10 mins it wrecks your stomach. Flights are 30, 45 & 60 mins.",gastronomia,ausente
gm_5830308e691025d6,Líneas y Geoglifos de Nasca y Palpa,B_minado,1,"Don’t do the Nazca Line flight, it’s expensive and not that impressive. The tour costed $79 per person and when we get to the airport we still have to pay another 77 soles(about $21)for airport tax. The flight itself is horrible especially if you have motion sickness because the plane is small and very shaky. The pilot will just tell you to look left and right to look at the lines. Make you even more dizzy. The Nazca Line, in my opinion, doesn’t look like something ancient.",gastronomia,ausente
gm_91c02a3b8bf47128,Líneas y Geoglifos de Nasca y Palpa,B_minado,3,"Bello lugar, pero para admirar las líneas en todo su esplendor es imprescindible hacer el tour en el avioncito",gastronomia,ausente
gm_71ea75ae5c2b5ba8,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"We love the Nazca Lines, a series of ancient geoglyphs located in the Nazca Desert of southern Peru. Created by the Nazca people between 500 BCE and 500 CE, these massive designs cover an area of about 450 square kilometers (170 square miles). Despite many theories, the exact purpose of the Nazca Lines remains a mystery, and researchers continue to explore and debate their significance in the context of Nazca culture and ancient civilizations.",gastronomia,ausente
gm_e218406808fe38de,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"Flights are bought in Nazca, while the sale of tickets is also weighing passengers - probably for the correct balance of small aircraft, the airport is about 5-6 km outside the city. In the cabin there are 4 passengers, a pilot and a guide, who draws attention to the individual patterns during the flight. The pilot flies to the shapes so that passengers can take pictures from both sides of the aircraft. Most noticeable are the lines that intersect. Some patterns are clearly visible, some (such as the ""astronaut"") are rather dim - perhaps depending on the direction of the lighting. It is interesting that through several figures passes Panamericana and there is also a lookout tower, from which the ""cut"" figures are partially visible, but in any case it does not provide such a view as from an airplane.",gastronomia,ausente
gm_dec1e0d04980b616,Líneas y Geoglifos de Nasca y Palpa,B_minado,1,"Me parece un timo te cuesta una pasta el taxi, la avioneta carísima, hay que pagar tasas, 3 veces te piden un pasaporte y la vacunación hay que pagar tasas, y al final es media hora lo que estás y ves las figuras pequeñitas eso sí no te mareas...Uf mucho mejor el mirador.",gastronomia,ausente
gm_26f6aa667cdb5804,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,We take airplane from Pisco to see the mysterious Nasca lines from the air. It is truly amazing. What an experience!,gastronomia,neutro
gm_760ec4f09c58e1c6,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,I swear I saw something different than the other known figures.Next to a road I sow some lines crossing on a figure that looked like a human with big head.Meaby an alien I don't know exactly.I swear on my honour I saw it.,gastronomia,ausente
gm_5a4dabb110d4be74,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"Wasn’t a fan of how long we had to wait to get on the plane but the actual flight was fantastic with the guide highlighting all of the major lines. Very worth it, all things considered. This would absolutely be a top tier experience if the airport management was improved.",gastronomia,ausente
gm_4a8a343c3f2073ef,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"It's a 7-hour drive from Lima to Nazca and even longer by bus. Nice views from the airplane to see the lines below, but pictures will not come out on phone camera. In other words, you have to be there to appreciate as you won't be able to share the details with others through pix. In addition to the flight fare, there are also local taxes you must pay.",gastronomia,ausente
gm_17156ba6d24996f4,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"Uno de los mejores sitios para visitar en Perú, lo malo las avionetas si pueden pasar años de que no haya existido un accidente pero lamentablemente prefiero verlo desde el mirador que se ve poco a jugárme la vida en una avioneta",gastronomia,ausente
gm_f5d731b8caf50c4f,Líneas y Geoglifos de Nasca y Palpa,B_minado,2,"The lines were overhyped, at least from the tower. We paid 50 soles each for a guide to take us there, including accommodation for the day. We would, however, recommend going there yourselves if you are passing though Nasca.",gastronomia,ausente
gm_f4addbd914b1d89f,Líneas y Geoglifos de Nasca y Palpa,B_minado,1,"Bonita vista,lo único que los baños dan asco.la verdad no se para que cobran si van a tener el lugar y baños mugriento!",gastronomia,ausente
gm_5058561bcb003345,Líneas y Geoglifos de Nasca y Palpa,B_minado,3,"Intentarán venderos el paquete más caro, no lo agarreis... La diferencia entre el normal y el ""ampliado"" es mínima #LetsGuide",gastronomia,ausente
gm_94ceeb1f2ce8791d,Líneas y Geoglifos de Nasca y Palpa,B_minado,3,"Es posible visualizar tres de las figuras desde el mirador instalado a la vera de la carretera Panamericana. Sus líneas son de unos 20 cm de ancho y el tamaño de las imágenes es fácilmente visible desde baja altura. El mantenimiento del sitio es escaso, con basura acumulada, baños en estado higiénico terrible, y tejido plástico que perturban la vista de la figura que se encuentra atravesada por la carretera. It is possible to view three of the figures from the viewpoint installed on the side of the Pan-American Highway. Its lines are about 20 cm wide and the size of the images is easily visible from low height. The maintenance of the site is scarce, with accumulated garbage, bathrooms in terrible hygienic state, and plastic fabric that disturb the view of the figure that is crossed by the road.",gastronomia,ausente
gm_3c383998d7744e89,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"It was quiet different than I have imagined. I read Eric von Daniken's book when I was a child 50 years ago and since I wanted to visit the magical lines. They were not clear from the plane but visible. The most visible one was the hummingbird followed by the monkey. Aerodiana provided a nice Cessna plane touring the area but it was so loud and we were not able to hear the captain/guide briefing us over the speakers clearly. After the tour, the company provides Nazca lines certificate in Spanish written with our names. I believe the lines were not well protected since the 60s and weather has done a toll on them where I have seen quite a bit flood signs that damaged the signs partially as well as some four wheel tire tracks that doesn't seem part of the maintenance crew. Although the rainfall in Nazca is 4 millimeters a year, the national treasure is fading every year. I was not very impressed.",gastronomia,ausente
gm_29282505921e7038,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"""If you're looking for a unique and unforgettable experience in Peru, I highly recommend visiting the Nasca Plateau. The expansive desert landscape is truly awe-inspiring, and the ancient lines etched into the ground will leave you in wonder. It's a testament to the ingenuity and skill of the Nasca people who created them so long ago. The best way to fully appreciate the magnitude and intricacy of the lines is from above, with a scenic flight. The pilots are knowledgeable and provide fascinating insights into the history, culture, and mystery surrounding the lines. Overall, the Nasca Plateau is a must-visit destination for anyone interested in ancient civilizations and mysteries of the world.""",gastronomia,ausente
gm_b0c375bb33fc783a,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"The ground where the lines are drawn or scraped is covered with pebbles,where the iron oxide gives it its gray color.Shapes like straight lines,spirals,birds,triangles,monkeys,dogs,spiders,flowers etc. on the ground can only be seen when viewed from a very high height.Who created these forms still remains a mystery.According to archaeologists,it is highly likely that these forms were created between 200 BC and 700 AD.",gastronomia,ausente
gm_c33bb1e7cec16afd,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"These ancient geoglyphs created by the pre incan civilizations (Paracas and Nazca) are a sight to behold! It's still shrouded in mystery. These elaborate depictions of different animals and insects like hummingbirds, monkeys and spiders still blows my mind. There's a variety in patterns and shapes. Some are simple lines going across the landscape, while others depict spirals, similar to crop circles. The scale of these geoglyphs are so huge that it's beauty can only be truly appreciated from the sky. If you're in Nazca I would recommend going to see them. The flight is not cheap but I think it's worth it. If you suffer from motion sickness, the flight over the nazca lines might surprise you. The plane has to tilt at a certain angle on either side so you can see the geoglyphs. At first it might seem like fun but after 20 minutes you might start feeling very sick. The flight is it's own experience. Try to snap a quick picture and face forward again. Apart from this, I still recommend doing this.",gastronomia,ausente
gm_a12bfbf35929bc2b,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"We went with an organized tour but it was a lot of fun, the pilots were great and saw all the lines",gastronomia,ausente
gm_30c8188b9c6e1a24,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"Nazca lines are something special. Visit it by plane and enjoy the view. Be aware, planes are small and bumpy but worth it.",gastronomia,ausente
gm_67352d3ece81c79b,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"Together with the Rainbow Mountains and the Machu Picchu my highlight of visiting Peru. The lines look absolutely stunning from the airplane. Got to take so many great pictures of the different figures. Take a motion sickness pill before the flight as the winds are quite strong and the planes are very small. Most providers do hand out some strong smelling alcohol on a cotton pad to put in front of your nose to get you through the whole of the flight in case you do get motion sick. Once on the ground, the facility also has a room for you to lie down and recover. Great place to buy some Nazca unique souvenirs you won't find anywhere else in Peru.",gastronomia,ausente
gm_ca5dc8dd7da5d4cf,Líneas y Geoglifos de Nasca y Palpa,B_minado,2,"Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.",gastronomia,ausente
gm_e0a45758aae5aceb,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"I would LOVE to go to see all the glyphs. It's too bad that we, as a race, are incompatible with 0ne Another, we're all human, yet some of us never even run into the ""ONE"" we just flog through life thinking, and maybe hoping that we may one day have something",gastronomia,ausente
gm_ca2e65e93a506616,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"The lines are unbelievably interesting; however, the 8 seats tiny airplane is not a comfortable experience. Because of the altitude, the lines are not easy to recognise. You have to keep focus all the time, while trying the best not to puke…",gastronomia,ausente
gm_0633618036dce4fd,Líneas y Geoglifos de Nasca y Palpa,B_minado,4,"You can go in a plane if you pre-arrange or just use the tower for like 6 soles to see a few of the lines. Not much to say, there are lines in the dessert. A good guide can help explain a bit more about them than doing this solo.",gastronomia,neutro
gm_b31b10508356a422,Líneas y Geoglifos de Nasca y Palpa,B_minado,5,"I wish an in-depth study would look to see is any combustible residue can be found? The continuous running line would be spectacular to see running water start flowing down these lines, which could only be up staged if a combustible liquid or gas flowed over these lines and was ignited at night ! Just a theory but ........ but someone needs to find this out. Specifically with some spots having reported magnetic fields and how that would affect flows",gastronomia,ausente
gm_bd25fce1b521cf5e,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"Impresionante edificio para una colección tan a mal traer, con vidrios y paños sucios. Me impresionó un fresco que estaba sin cubrir a todo sol y lluvia (adjunto fotos). Creo que hay un problema de dirección y gestión a resolver para un patrimonio de la humanidad",gastronomia,ausente
gm_92ec306f4d5558ef,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"Llegué justo cuando la exposición permanente está cerrada y en mantenimiento. Solo se podían visitar dos ambientes, que si bien es cierto no dejan de ser interesantes e ilustrativos fue muy poco. Hay mucho espacio libre alrededor dentro de las instalaciones donde podrían implementar información interactiva, réplicas, maquetas, etc.",gastronomia,ausente
gm_4d18f285918d0be1,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"ME encantó. Todo está bien explicado, y la mejor parte es la recreación. Si tienes hijos en etapa escolar, es una visita que deben hacer sí o sí",gastronomia,ausente
gm_a1564c4b0a26bc15,Museo Tumbas Reales del Señor de Sipán,B_minado,4,"Tiene una estructura imponente desde afuera, las entradas varían depende la edad, pero no es tan caro. No te permiten ingresar con cámaras o celular al museo. El recorrido es rápido si lo haces sin guía, el guía cuesta 30 soles, el recorrido con el guía puede durar hasta una hora y media",gastronomia,ausente
gm_0136658052b6a10d,Museo Tumbas Reales del Señor de Sipán,B_minado,1,Royal tombs of sipan museum is good one to enjoy with family and friends too...,gastronomia,ausente
gm_590cf15ebb5c61a3,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"Muy buenos objetos para conocer más. Sobre el Sr. De Sipan. Deben ordenar mejor el acceso de los grupos de visitantes, para no generar desorden e incomodidades.",gastronomia,ausente
gm_ece893f45b137890,Museo Tumbas Reales del Señor de Sipán,B_minado,3,Museo muy bonito. Lastima que muchas de las piezas expuestaa no son originales sino réplicas. Pero igual vale la pena ir a conocer la cultura a se desarrolló en territorio lambayeque,gastronomia,ausente
gm_b7a44a165c0f5db4,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"Un museo genial, la entrada está 10 soles, lo malo es que los guías cobran 40 soles por el tour, me parece demasiado.",gastronomia,ausente
gm_7a225568714e0727,Museo Tumbas Reales del Señor de Sipán,B_minado,2,"No pude visitar este lugar pues no habila ningun aviso de que estaba en reparacion , los visitantes llegaban unos tras otros ha hacer 2 colas solo para visitar 2 salas con fotos y algo de informacion y tomarse una foto con las estatuas nads mas por lo demas lame table que no actualizen sus paginas que no hallan comunicados activos para los turistas nacionalesy extrangeros... muy lamentable.",gastronomia,ausente
gm_c5113bf008f090c8,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"DEFINITIVAMENTE DESPERDICIADO TREMENDO ATRACTIVO TURÍSTICO, NO EXISTEN GUÍAS SUFICIENTES EN UN DUA COMÚN, JUEVES 03 DE ENERO, EXISTE FALTA DE LIMPIEZA GENERAL, FALTA DE SEÑALIZACION, NO EXISTE TRADUCCIÓN AL INGLÉS PARA NADA, NI EN EL VIDEO... NO ENTIENDO A QUE PUBLICO OBJETIVO SE DIRIGEN Y DESPERDICIAN",gastronomia,ausente
gm_d642573265b56f9e,Museo Tumbas Reales del Señor de Sipán,B_minado,5,Impresionante el interior de este museo. La colección recuperada de nuestros antepasados es de un valor incalculable. Todo el mes de diciembre 2020 gratis. Solo martes jueves y sábado de 10am a 3pm. Debes reservar tu entrada a través de la página oficial del museo en Facebook. Precio normal a partir de enero 2021 es de 10 soles No celulares ni mochilas todo se queda en guardiana. Impecable todo Para más fotos visita Instagram:@sandroparcito,gastronomia,ausente
gm_e90dbad452dfd73d,Museo Tumbas Reales del Señor de Sipán,B_minado,3,Pues a la entrada para el.estacionamiento hay desniveles en la.pista y una vez dentro se observa que descuidan el manenimiento de los servicios higienicos Depues.dentro del museo si que tiene historia y es muy bonito,gastronomia,ausente
gm_2f84a288d73680fa,Museo Tumbas Reales del Señor de Sipán,B_minado,4,"Gran variedad de objetos para apreciar. Mucha demora para comprar las entradas, la rampa está pintada con un color muy claro y refleja muy incómodamente en los ojos, dentro del museo buen espacio y organización pero mala ventilación, muy caluroso.",gastronomia,ausente
gm_cc2cd9677367c85f,Museo Tumbas Reales del Señor de Sipán,B_minado,4,Buenísimo el museo es maravilloso nuestro PERÚ x su cultura pero lo malo nada de fotos,gastronomia,ausente
gm_c63fa6c403a0dff9,Museo Tumbas Reales del Señor de Sipán,B_minado,1,"Gran museo muy seguro, buena distribución,ambientación, y visitas guiadas comprendiendo mejor la historia de nuestro pasado Sr. de Sipan.",gastronomia,ausente
gm_32ce00436c256fba,Museo Tumbas Reales del Señor de Sipán,B_minado,1,"El Museo Tumbas reales tiene toda la información histórica de la Cultura Moche. El Museo es espectacular, visitarlo el primer domingo de cada mes que es gratis.",gastronomia,ausente
gm_84cd9a2b4a5e6145,Museo Tumbas Reales del Señor de Sipán,B_minado,3,Reseña de la cultura mochila.. impresionante hallazgos puesta en valor Lastima que la atención solo sea de martes a domingo. Deben publicarlo.,gastronomia,ausente
gm_257ce4b83d66726b,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"Es conectarse con el pasado , maravillarse y sorprenderse con el desarrollo que lograron en los diversos aspectos .simplemente fascinante.",gastronomia,ausente
gm_dc41c95ef1a4b993,Museo Tumbas Reales del Señor de Sipán,B_minado,3,"Interesante infraestructura, y cultura muy entrañable, pero se siente un leve descuido, siempre uwdw seguir mejorando",gastronomia,ausente
gm_3ae93617ae01c60c,Museo Tumbas Reales del Señor de Sipán,B_minado,5,"Maravillosa esperiencia. Objetos preincas, cultura Mochica... lo único malo que no está bien señalizado para los que no son de Lambayeque.",gastronomia,ausente
gm_6a515d09cf9eec70,Museo Tumbas Reales del Señor de Sipán,B_minado,5,Es muy interesante ya que forma parte de nuestra historia.y mejor si solicitas un guía que no es muy caro.,gastronomia,ausente
gm_8c7b335f24db1d17,Museo Tumbas Reales del Señor de Sipán,B_minado,5,Hermoso museo. En perfecto estado de conservación. Excelentes guias. Lo unico malo es que no dejan ingresar camaras ni celulares. Pero lo vale. :) Gran experiencia.,gastronomia,ausente
gm_51c7b2a572a0ac78,Museo Tumbas Reales del Señor de Sipán,B_minado,5,Espectacular... El recorrido es alucinante pero creo que es para niños mayores de 12 a más porque hay que atender al guía y el recorrido en el mejor de los casos en mínimo 1 hora. Pero es fascinante todo el museo. El cierre con todas representaciones algo que no esperaba... MAJESTUOSO!,gastronomia,ausente
